method,q,num_iter,max_err,sum_err
NR,16.0,30,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,31,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,32,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,33,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,34,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,35,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,36,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,37,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,38,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,39,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,40,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,41,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,42,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,43,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,44,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,45,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,46,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,47,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,48,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,49,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,50,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,51,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,52,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,53,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,54,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,55,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,56,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,57,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,58,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,59,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,60,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,61,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,62,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,63,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,64,9.5367431640625e-07,9.5367431640625e-07
BS,16.0,1,0.975637674331665,0.9756403565406799
BS,16.0,2,0.549636721611023,0.5667440891265869
BS,16.0,3,1.9604816436767578,4.0003581047058105
BS,16.0,4,0.5533211827278137,1.1425492763519287
BS,16.0,5,0.32471340894699097,0.42614173889160156
BS,16.0,6,0.16986298561096191,0.21311461925506592
BS,16.0,7,0.07866358757019043,0.09847331047058105
BS,16.0,8,0.04429084062576294,0.04759871959686279
BS,16.0,9,0.024678587913513184,0.025242626667022705
BS,16.0,10,0.012766242027282715,0.012790679931640625
BS,16.0,11,0.006150484085083008,0.006348133087158203
BS,16.0,12,0.0030844807624816895,0.0031762123107910156
BS,16.0,13,0.0016293525695800781,0.0016293525695800781
BS,16.0,14,0.0008071660995483398,0.0008071660995483398
BS,16.0,15,0.0004042983055114746,0.0004048943519592285
BS,16.0,16,0.00019890069961547852,0.00019919872283935547
BS,16.0,17,9.620189666748047e-05,9.638071060180664e-05
BS,16.0,18,4.547834396362305e-05,4.8279762268066406e-05
BS,16.0,19,2.2530555725097656e-05,2.47955322265625e-05
BS,16.0,20,1.1146068572998047e-05,1.2278556823730469e-05
BS,16.0,21,6.556510925292969e-06,7.271766662597656e-06
BS,16.0,22,3.3974647521972656e-06,3.635883331298828e-06
BS,16.0,23,1.9669532775878906e-06,1.7881393432617188e-06
BS,16.0,24,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,25,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,26,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,27,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,28,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,29,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,30,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,31,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,32,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,33,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,34,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,35,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,36,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,37,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,38,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,39,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,40,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,41,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,42,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,43,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,44,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,45,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,46,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,47,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,48,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,49,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,50,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,51,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,52,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,53,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,54,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,55,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,56,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,57,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,58,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,59,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,60,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,61,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,62,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,63,1.9073486328125e-06,1.9073486328125e-06
BS,16.0,64,1.9073486328125e-06,1.9073486328125e-06
Triton NR,16.0,1,15.719697952270508,45.42702102661133
Triton NR,16.0,2,5.731391906738281,16.99414825439453
Triton NR,16.0,3,2.0424396991729736,6.201335906982422
Triton NR,16.0,4,0.6667152047157288,2.1176981925964355
Triton NR,16.0,5,0.18157687783241272,0.6046581268310547
Triton NR,16.0,6,0.03149577975273132,0.10606062412261963
Triton NR,16.0,7,0.0015508830547332764,0.005236387252807617
Triton NR,16.0,8,4.291534423828125e-06,1.4424324035644531e-05
Triton NR,16.0,9,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,10,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,11,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,12,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,13,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,14,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,15,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,16,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,17,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,18,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,19,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,20,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,21,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,22,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,23,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,24,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,25,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,26,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,27,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,28,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,29,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,30,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,31,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,32,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,33,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,34,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,35,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,36,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,37,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,38,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,39,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,40,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,41,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,42,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,43,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,44,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,45,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,46,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,47,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,48,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,49,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,50,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,51,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,52,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,53,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,54,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,55,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,56,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,57,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,58,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,59,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,60,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,61,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,62,1.0132789611816406e-06,1.0728836059570312e-06
Triton NR,16.0,63,9.5367431640625e-07,9.5367431640625e-07
Triton NR,16.0,64,1.0132789611816406e-06,1.0728836059570312e-06
Triton BS,16.0,1,0.975637674331665,0.9756403565406799
Triton BS,16.0,2,0.549636721611023,0.5667440891265869
Triton BS,16.0,3,1.960481882095337,4.0003581047058105
Triton BS,16.0,4,0.5533211827278137,1.1425492763519287
Triton BS,16.0,5,0.32471340894699097,0.42614173889160156
Triton BS,16.0,6,0.16986298561096191,0.21311450004577637
Triton BS,16.0,7,0.07866358757019043,0.09847331047058105
Triton BS,16.0,8,0.04429084062576294,0.04759871959686279
Triton BS,16.0,9,0.02467864751815796,0.02524268627166748
Triton BS,16.0,10,0.012766242027282715,0.012790679931640625
Triton BS,16.0,11,0.006150603294372559,0.006348133087158203
Triton BS,16.0,12,0.003084540367126465,0.0031763315200805664
Triton BS,16.0,13,0.0016293525695800781,0.0016293525695800781
Triton BS,16.0,14,0.0008071660995483398,0.0008071660995483398
Triton BS,16.0,15,0.00040435791015625,0.0004049539566040039
Triton BS,16.0,16,0.00019890069961547852,0.00019919872283935547
Triton BS,16.0,17,9.626150131225586e-05,9.644031524658203e-05
Triton BS,16.0,18,4.547834396362305e-05,4.8279762268066406e-05
Triton BS,16.0,19,2.2530555725097656e-05,2.47955322265625e-05
Triton BS,16.0,20,1.1205673217773438e-05,1.2278556823730469e-05
Triton BS,16.0,21,6.556510925292969e-06,7.271766662597656e-06
Triton BS,16.0,22,3.3974647521972656e-06,3.5762786865234375e-06
Triton BS,16.0,23,1.9669532775878906e-06,2.0265579223632812e-06
Triton BS,16.0,24,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,25,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,26,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,27,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,28,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,29,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,30,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,31,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,32,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,33,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,34,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,35,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,36,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,37,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,38,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,39,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,40,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,41,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,42,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,43,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,44,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,45,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,46,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,47,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,48,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,49,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,50,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,51,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,52,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,53,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,54,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,55,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,56,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,57,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,58,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,59,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,60,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,61,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,62,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,63,1.9073486328125e-06,1.9073486328125e-06
Triton BS,16.0,64,1.9073486328125e-06,1.9073486328125e-06
NR,32.0,1,1048574.4375,2076430.25
NR,32.0,2,391699.03125,775732.1875
NR,32.0,3,146320.625,289806.65625
NR,32.0,4,54658.3125,108269.84375
NR,32.0,5,20417.572265625,40449.0546875
NR,32.0,6,7626.80126953125,15111.5224609375
NR,32.0,7,2848.754150390625,5645.44677734375
NR,32.0,8,1063.8994140625,2108.908935546875
NR,32.0,9,397.1597595214844,787.6442260742188
NR,32.0,10,148.09664916992188,294.0094909667969
NR,32.0,11,55.059043884277344,109.58293914794922
NR,32.0,12,20.306560516357422,40.67966079711914
NR,32.0,13,7.391018867492676,14.938960075378418
NR,32.0,14,2.6271533966064453,5.328956127166748
NR,32.0,15,0.8597525954246521,1.7570629119873047
NR,32.0,16,0.22577744722366333,0.4669971466064453
NR,32.0,17,0.033204734325408936,0.06873643398284912
NR,32.0,18,0.0010765492916107178,0.002228856086730957
NR,32.0,19,2.115964889526367e-06,4.410743713378906e-06
NR,32.0,20,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,21,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,22,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,23,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,24,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,25,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,26,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,27,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,28,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,29,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,30,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,31,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,32,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,33,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,34,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,35,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,36,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,37,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,38,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,39,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,40,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,41,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,42,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,43,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,44,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,45,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,46,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,47,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,48,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,49,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,50,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,51,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,52,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,53,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,54,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,55,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,56,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,57,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,58,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,59,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,60,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,61,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,62,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,63,1.8477439880371094e-06,1.8477439880371094e-06
NR,32.0,64,1.8477439880371094e-06,1.8477439880371094e-06
BS,32.0,1,1.9498624801635742,4.017988681793213
BS,32.0,2,0.9824861288070679,0.9824861288070679
BS,32.0,3,0.8123740553855896,0.8123740553855896
BS,32.0,4,0.34179890155792236,0.3675258159637451
BS,32.0,5,0.5826697945594788,0.8561159372329712
BS,32.0,6,0.23416924476623535,0.3445550203323364
BS,32.0,7,0.14877557754516602,0.1667238473892212
BS,32.0,8,0.06698405742645264,0.08193135261535645
BS,32.0,9,0.03859061002731323,0.039993882179260254
BS,32.0,10,0.019267141819000244,0.01992058753967285
BS,32.0,11,0.009453058242797852,0.009703993797302246
BS,32.0,12,0.004948079586029053,0.004971325397491455
BS,32.0,13,0.0024753212928771973,0.002476215362548828
BS,32.0,14,0.001240551471710205,0.001249074935913086
BS,32.0,15,0.0006132125854492188,0.0006175041198730469
BS,32.0,16,0.00031310319900512695,0.00031375885009765625
BS,32.0,17,0.0001571178436279297,0.00015747547149658203
BS,32.0,18,7.724761962890625e-05,7.742643356323242e-05
BS,32.0,19,3.7670135498046875e-05,3.790855407714844e-05
BS,32.0,20,2.1278858184814453e-05,2.1696090698242188e-05
BS,32.0,21,1.0311603546142578e-05,1.0848045349121094e-05
BS,32.0,22,7.3909759521484375e-06,7.450580596923828e-06
BS,32.0,23,3.814697265625e-06,3.814697265625e-06
BS,32.0,24,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,25,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,26,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,27,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,28,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,29,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,30,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,31,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,32,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,33,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,34,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,35,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,36,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,37,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,38,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,39,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,40,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,41,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,42,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,43,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,44,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,45,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,46,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,47,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,48,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,49,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,50,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,51,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,52,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,53,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,54,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,55,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,56,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,57,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,58,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,59,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,60,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,61,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,62,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,63,3.635883331298828e-06,3.6954879760742188e-06
BS,32.0,64,3.635883331298828e-06,3.6954879760742188e-06
Triton NR,32.0,1,1048574.125,2076429.625
Triton NR,32.0,2,391699.0,775732.0625
Triton NR,32.0,3,146320.578125,289806.53125
Triton NR,32.0,4,54658.29296875,108269.859375
Triton NR,32.0,5,20417.560546875,40449.06640625
Triton NR,32.0,6,7626.802734375,15111.5185546875
Triton NR,32.0,7,2848.75390625,5645.4462890625
Triton NR,32.0,8,1063.8994140625,2108.9091796875
Triton NR,32.0,9,397.1596984863281,787.6444091796875
Triton NR,32.0,10,148.096923828125,294.0093994140625
Triton NR,32.0,11,55.05913162231445,109.58293914794922
Triton NR,32.0,12,20.306610107421875,40.679656982421875
Triton NR,32.0,13,7.391017436981201,14.938958168029785
Triton NR,32.0,14,2.6271533966064453,5.328956127166748
Triton NR,32.0,15,0.8597525954246521,1.7570631504058838
Triton NR,32.0,16,0.22577738761901855,0.4669971466064453
Triton NR,32.0,17,0.03320467472076416,0.06873631477355957
Triton NR,32.0,18,0.0010765492916107178,0.002228856086730957
Triton NR,32.0,19,2.086162567138672e-06,4.291534423828125e-06
Triton NR,32.0,20,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,21,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,22,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,23,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,24,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,25,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,26,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,27,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,28,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,29,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,30,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,31,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,32,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,33,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,34,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,35,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,36,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,37,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,38,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,39,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,40,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,41,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,42,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,43,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,44,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,45,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,46,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,47,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,48,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,49,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,50,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,51,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,52,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,53,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,54,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,55,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,56,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,57,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,58,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,59,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,60,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,61,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,62,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,63,1.8477439880371094e-06,1.8477439880371094e-06
Triton NR,32.0,64,1.8477439880371094e-06,1.8477439880371094e-06
Triton BS,32.0,1,1.9498624801635742,4.017988681793213
Triton BS,32.0,2,0.9824861288070679,0.9824861288070679
Triton BS,32.0,3,0.8123741149902344,0.8123741149902344
Triton BS,32.0,4,0.34179890155792236,0.3675258159637451
Triton BS,32.0,5,0.5826697945594788,0.8561159372329712
Triton BS,32.0,6,0.23416918516159058,0.3445549011230469
Triton BS,32.0,7,0.14877545833587646,0.1667238473892212
Triton BS,32.0,8,0.06698405742645264,0.08193135261535645
Triton BS,32.0,9,0.03859061002731323,0.039993882179260254
Triton BS,32.0,10,0.01926708221435547,0.019920706748962402
Triton BS,32.0,11,0.009453117847442627,0.009703874588012695
Triton BS,32.0,12,0.004948139190673828,0.0049713850021362305
Triton BS,32.0,13,0.002475440502166748,0.002476334571838379
Triton BS,32.0,14,0.0012406110763549805,0.0012491345405578613
Triton BS,32.0,15,0.0006132721900939941,0.0006175637245178223
Triton BS,32.0,16,0.00031316280364990234,0.00031381845474243164
Triton BS,32.0,17,0.0001571178436279297,0.00015747547149658203
Triton BS,32.0,18,7.724761962890625e-05,7.742643356323242e-05
